Date,Sydney,London,Melbourne,Singapore,Stockholm,Paris,Dublin,Manchester,Sao Paulo
"Apr 9, 2024",0.7050907894597205,-7.700239360404776,-2.2474242238645488,10.858077503774535,,14.056433990102523,-6.273047051646641,,-9.012221170944583
"Apr 10, 2024",0.4455811551291712,-7.024378428295326,-2.4353333877751013,9.845511784043088,,13.415638156626573,-6.346342366512994,,-9.283839218527797
"Apr 11, 2024",0.23312002320587788,-6.447255765759856,-2.6305581642235922,8.950599106961207,,12.673417511723303,-6.465921472340503,,-9.512211734063774
"Apr 12, 2024",0.05263772299398275,-6.601446703481856,-2.7631749077892556,8.195424514664468,,11.651062618561642,-6.549839296607778,,-9.691102170236405
"Apr 13, 2024",-0.0993324772628384,-6.890204277761238,-2.9217365562859827,7.490041653727955,,10.750129258085611,-6.6935466737888065,,-9.885748094365526
"Apr 14, 2024",-0.25851913954302813,-6.278486775744139,-3.2129149483483728,7.003099936823394,,10.603306484882658,-6.575333319169988,,-10.031732537462364
"Apr 15, 2024",-0.3920236869753473,-5.996513602724526,-3.449651572686565,6.526732270395871,,10.778232758232434,-6.506287008064001,,-10.19979107566491
"Apr 16, 2024",-0.42336577203762465,-5.780702359345625,-3.5646598070039337,6.111131932026256,,10.872991995906977,-6.647111132693352,,-10.27266020746367
"Apr 17, 2024",-0.42336577203762465,-5.780702359345625,-3.5646598070039337,6.111131932026256,,10.872991995906977,-6.647111132693352,,-10.27266020746367
"Apr 18, 2024",-0.7702511965530782,-5.901251637928279,-3.991006900494059,5.139390078060585,,10.453601301408238,-6.771546242818424,,-10.605494890544492
"Apr 19, 2024",-0.9204526561178973,-6.372571282470509,-4.251731928735726,4.634780327447558,,10.425137499977481,-6.76274473502909,,-10.950802668257534
"Apr 20, 2024",1.7152539734759646,-3.427187955388917,-1.2496937650565514,6.390608101596548,,13.701357074785935,-3.175371560203831,,-9.147619895570656
"Apr 21, 2024",2.8796513458347923,-2.447823188410673,0.2075592394485049,7.166395399886497,,15.66680057864386,-1.0918422162803614,,-7.953649323868005
"Apr 22, 2024",3.7481030256078274,-0.9929896389296793,1.172879833408191,7.626299671267494,,16.814540318614426,0.3499358096931916,,-7.2480988788165
"Apr 23, 2024",4.576015168720175,0.07877755181796722,1.9650075537952716,8.113776783132916,,17.899587635180538,1.2719696256931188,,-6.650457114300321
"Apr 24, 2024",5.278205223445012,1.1997176343409572,2.679215494127094,8.419621154525693,,18.738008722894083,2.2994697850307597,,-6.078582137379649
"Apr 25, 2024",5.985277002479775,2.9653440448376034,3.317970547003661,8.81139641713692,,19.6254307852226,3.348670213573139,,-5.462641030080673
"Apr 26, 2024",6.511512733164242,3.490434274570887,3.8815279082111798,9.175598839263726,,20.06535865290556,4.000133540118183,,-5.034945179928493
"Apr 27, 2024",6.834060285757746,4.356931275136628,4.302600955453024,9.565232522031502,,20.40097929888973,4.883774572140497,,-4.225999345162531
"Apr 28, 2024",7.631974586733738,5.609746661485851,5.130796346957386,10.112540020773325,,21.654287315052848,5.780162615443914,,-3.1301723338555076
"Apr 29, 2024",7.627658859445252,6.5445362301044625,5.305350264723096,10.326430307637944,,22.548735252418073,6.377602894178562,,-3.1881886358619522
"Apr 30, 2024",7.472929423708907,7.517845498437625,5.315643161433452,10.611528124297294,,23.58532204629511,6.643165629201582,-9.70377452829361,-3.0229201319850354
"May 1, 2024",7.622494136624606,8.69670530411219,5.5609713772406195,10.795302444613391,,24.577231480964382,7.126034556540582,-9.70377452829361,-2.68893661124072
"May 2, 2024",7.6699671367979425,9.561520221720961,5.735270099220122,10.812836629581643,,24.848898649050337,7.528475912701182,-5.630827799756142,-2.696732295385858
"May 3, 2024",7.7649131371446165,9.982097030394678,5.918840934765152,10.826890747304287,,25.099668342668142,7.901325992673504,-2.0454206542047877,-2.5500913736241646
"May 5, 2024",8.127292730122008,12.314417189093598,6.485375580145088,10.867714613070062,,25.571122572695288,9.061607519522655,-1.8966500293857071,-2.290782301006956
"May 6, 2024",8.160403555876288,13.14637541960961,6.666819784138391,10.927812697426893,,25.921515571320736,9.759202886894554,-1.5003377163358216,-2.3144975927747957
"May 7, 2024",8.285913395380756,13.706228697120219,6.764389639731602,11.077990983948858,,26.36162358964566,10.337977899110442,-1.2336733888299225,-2.213563998053541
"May 8, 2024",8.37293543742726,14.498770117011297,6.902620690593824,11.170480463437878,,27.149062045682598,10.717049734589015,-1.068937991772002,-2.1803297656453227
"May 9, 2024",8.349800309175873,15.060025130319376,6.91912335143522,11.366970414074462,0,28.373906260414962,11.051355280449423,-1.0829729563775756,-2.233914836664005
"May 10, 2024",8.374279680353181,16.074489361666338,6.89564533910416,11.503496129094433,0.793219083828141,30.588317951471023,11.424205360421743,-1.1868316944588204,-2.2674773084046502
